name,id,url
"Healing And Recovery Arts, LLC",54334,https://www.psychologytoday.com/us/therapists/new-jersey/54334
Shashi Khanna,327099,https://www.psychologytoday.com/us/therapists/new-jersey/327099
Diane A Adler,259634,https://www.psychologytoday.com/us/therapists/new-jersey/259634
Nancy J Gardner,109082,https://www.psychologytoday.com/us/therapists/new-jersey/109082
Robert A Axel,83920,https://www.psychologytoday.com/us/therapists/new-jersey/83920
Kate Teixeira Diviaio,294919,https://www.psychologytoday.com/us/therapists/new-jersey/294919
Karen W. Rispoli,51013,https://www.psychologytoday.com/us/therapists/new-jersey/51013
Jennifer Lesage,374426,https://www.psychologytoday.com/us/therapists/new-jersey/374426
Barbara Cole-Kiernan,126367,https://www.psychologytoday.com/us/therapists/new-jersey/126367
Dr. Sharon H. Press,317591,https://www.psychologytoday.com/us/therapists/new-jersey/317591
Jacqueline Schreiber,357841,https://www.psychologytoday.com/us/therapists/new-jersey/357841
Allen P Blasucci,114423,https://www.psychologytoday.com/us/therapists/new-jersey/114423
Cheryl U. Johnson,222517,https://www.psychologytoday.com/us/therapists/new-jersey/222517
Laura Skivone,142496,https://www.psychologytoday.com/us/therapists/new-jersey/142496
Giannina Cipolloni,413201,https://www.psychologytoday.com/us/therapists/new-jersey/413201
Bridge to Balance Inc.,318902,https://www.psychologytoday.com/us/therapists/new-jersey/318902
Inspirational Connections,200474,https://www.psychologytoday.com/us/therapists/new-jersey/200474
Erin von Zuben,84403,https://www.psychologytoday.com/us/therapists/new-jersey/84403
Linda Ritter Gresack,293221,https://www.psychologytoday.com/us/therapists/new-jersey/293221
Julie A Roffina,67827,https://www.psychologytoday.com/us/therapists/new-jersey/67827
Mahuya Ghosh,185214,https://www.psychologytoday.com/us/therapists/new-jersey/185214
Hemisha Patel Urgola,405844,https://www.psychologytoday.com/us/therapists/new-jersey/405844
Monika Kushwaha,317491,https://www.psychologytoday.com/us/therapists/new-jersey/317491
Eliot B. Garson,194803,https://www.psychologytoday.com/us/therapists/new-jersey/194803
Charlesetta (Charlee) Sutton,360701,https://www.psychologytoday.com/us/therapists/new-jersey/360701
John R Soper Jr.,193688,https://www.psychologytoday.com/us/therapists/new-jersey/193688
Katie Scozzari,372555,https://www.psychologytoday.com/us/therapists/new-jersey/372555
Cynthia V Kates,95652,https://www.psychologytoday.com/us/therapists/new-jersey/95652
Elaine H Handleman,382504,https://www.psychologytoday.com/us/therapists/new-jersey/382504
Amy Lyn Clarkson,265021,https://www.psychologytoday.com/us/therapists/new-jersey/265021
Leonard V Pisano,115131,https://www.psychologytoday.com/us/therapists/new-jersey/115131
J Randall Nichols,206010,https://www.psychologytoday.com/us/therapists/new-jersey/206010
Christian Counseling : Multi-Faith & Multicultural,39064,https://www.psychologytoday.com/us/therapists/new-jersey/39064
Carole Goldstein,214525,https://www.psychologytoday.com/us/therapists/new-jersey/214525
Mildred C Francisco,321044,https://www.psychologytoday.com/us/therapists/new-jersey/321044
Kimberlee A McCollough,196450,https://www.psychologytoday.com/us/therapists/new-jersey/196450
Carrie Tamutus,327925,https://www.psychologytoday.com/us/therapists/new-jersey/327925
"Creative Arts Therapies Services, LLC",377609,https://www.psychologytoday.com/us/therapists/new-jersey/377609
Kristine Schwartz,229085,https://www.psychologytoday.com/us/therapists/new-jersey/229085
Dr. Mark Ferreira,382218,https://www.psychologytoday.com/us/therapists/new-jersey/382218
"K & S Counseling Services, LLC",291785,https://www.psychologytoday.com/us/therapists/new-jersey/291785
Jennifer Vazquez,118108,https://www.psychologytoday.com/us/therapists/new-jersey/118108
Suzanne Rosenthal,128128,https://www.psychologytoday.com/us/therapists/new-jersey/128128
"Leonard Educational Evaluations, LLC.",100173,https://www.psychologytoday.com/us/therapists/new-jersey/100173
Sherree Lynn Pecci,218625,https://www.psychologytoday.com/us/therapists/new-jersey/218625
New Jersey Institute For Neurofeedback,85504,https://www.psychologytoday.com/us/therapists/new-jersey/85504
Margaret Nichols,58201,https://www.psychologytoday.com/us/therapists/new-jersey/58201
Beth Fier,94353,https://www.psychologytoday.com/us/therapists/new-jersey/94353
"Spring Reins of Hope, LLC",361949,https://www.psychologytoday.com/us/therapists/new-jersey/361949
Nina Finkler,235751,https://www.psychologytoday.com/us/therapists/new-jersey/235751
DBT at Village Counseling Services,203710,https://www.psychologytoday.com/us/therapists/new-jersey/203710
Lisa Sanders,236435,https://www.psychologytoday.com/us/therapists/new-jersey/236435
Randall Hicks,73220,https://www.psychologytoday.com/us/therapists/new-jersey/73220
Joan Fane Sicherman,278788,https://www.psychologytoday.com/us/therapists/new-jersey/278788
Joshua Friedman,159342,https://www.psychologytoday.com/us/therapists/new-jersey/159342
Widian Nicola,308137,https://www.psychologytoday.com/us/therapists/new-jersey/308137
Ari Hahn,355418,https://www.psychologytoday.com/us/therapists/new-jersey/355418
"Nancy Ward, MSW, LCSW, LLC",112507,https://www.psychologytoday.com/us/therapists/new-jersey/112507
Kimberly Mclaughlin,213014,https://www.psychologytoday.com/us/therapists/new-jersey/213014
Institute for Personal Growth,56322,https://www.psychologytoday.com/us/therapists/new-jersey/56322
Richard Tiburzi Heid,49398,https://www.psychologytoday.com/us/therapists/new-jersey/49398
David Siegman,104254,https://www.psychologytoday.com/us/therapists/new-jersey/104254
Mindy Schwartz,332958,https://www.psychologytoday.com/us/therapists/new-jersey/332958
Irene Marie Erckert,135230,https://www.psychologytoday.com/us/therapists/new-jersey/135230
Steven Sohnle,372682,https://www.psychologytoday.com/us/therapists/new-jersey/372682
Dawn Raffa,119254,https://www.psychologytoday.com/us/therapists/new-jersey/119254
Latricia Tanksley Pitts,253888,https://www.psychologytoday.com/us/therapists/new-jersey/253888
Karishma Chawla,108774,https://www.psychologytoday.com/us/therapists/new-jersey/108774
Amy B Cargill,446482,https://www.psychologytoday.com/us/therapists/new-jersey/446482
Natasha Haroon,794287,https://www.psychologytoday.com/us/therapists/new-jersey/794287
Natasha Kaycee,301185,https://www.psychologytoday.com/us/therapists/new-jersey/301185
Suzanne Danielle,902138,https://www.psychologytoday.com/us/therapists/new-jersey/902138
Elizabeth Hernandez,891049,https://www.psychologytoday.com/us/therapists/new-jersey/891049
Sean C Travis,431592,https://www.psychologytoday.com/us/therapists/new-jersey/431592
Eileen McHugh,901046,https://www.psychologytoday.com/us/therapists/new-jersey/901046
Erin M McDonough,469740,https://www.psychologytoday.com/us/therapists/new-jersey/469740
Nazneen Yasin,372749,https://www.psychologytoday.com/us/therapists/new-jersey/372749
Leigh Anne Clark,956013,https://www.psychologytoday.com/us/therapists/new-jersey/956013
MHG13 Behavioral Services,457649,https://www.psychologytoday.com/us/therapists/new-jersey/457649
Susan Glaser,239975,https://www.psychologytoday.com/us/therapists/new-jersey/239975
Mary F Dashiell,362716,https://www.psychologytoday.com/us/therapists/new-jersey/362716
Integrative Therapy Institute of NJ,877875,https://www.psychologytoday.com/us/therapists/new-jersey/877875
Trevor Bailer,880701,https://www.psychologytoday.com/us/therapists/new-jersey/880701
Michael P. McCann,121081,https://www.psychologytoday.com/us/therapists/new-jersey/121081
Beatrice R. Keseru,479703,https://www.psychologytoday.com/us/therapists/new-jersey/479703
David Kreiss,743954,https://www.psychologytoday.com/us/therapists/new-jersey/743954
Richard Miller,829442,https://www.psychologytoday.com/us/therapists/new-jersey/829442
William J Ernst,70622,https://www.psychologytoday.com/us/therapists/new-jersey/70622
Positive Mind Counseling and Therapeutic Services,849727,https://www.psychologytoday.com/us/therapists/new-jersey/849727
Ziad Tarik Dilaimi,710858,https://www.psychologytoday.com/us/therapists/new-jersey/710858
Jaimie Farkas,837928,https://www.psychologytoday.com/us/therapists/new-jersey/837928
Jessica Renee Blanding-Coleman,719450,https://www.psychologytoday.com/us/therapists/new-jersey/719450
Robert Hake,832438,https://www.psychologytoday.com/us/therapists/new-jersey/832438
Kyle Bonner,369089,https://www.psychologytoday.com/us/therapists/new-jersey/369089
Antanette Ringold,857861,https://www.psychologytoday.com/us/therapists/new-jersey/857861
Camille A Bloomberg,479901,https://www.psychologytoday.com/us/therapists/new-jersey/479901
Wendy Perello,879237,https://www.psychologytoday.com/us/therapists/new-jersey/879237
Heather Brooke,421931,https://www.psychologytoday.com/us/therapists/new-jersey/421931
Alaine Robertson-Ali,883819,https://www.psychologytoday.com/us/therapists/new-jersey/883819
KS Therapy and Consultation,153788,https://www.psychologytoday.com/us/therapists/new-jersey/153788
David Krauss,715722,https://www.psychologytoday.com/us/therapists/new-jersey/715722
Samantha Levinson,767909,https://www.psychologytoday.com/us/therapists/new-jersey/767909
Michelle Kalteux,838588,https://www.psychologytoday.com/us/therapists/new-jersey/838588
Kristine Aguilar,725280,https://www.psychologytoday.com/us/therapists/new-jersey/725280
Shayne Gentile,757592,https://www.psychologytoday.com/us/therapists/new-jersey/757592
"Infinity Life Coaching and Counseling, LLC",830797,https://www.psychologytoday.com/us/therapists/new-jersey/830797
Emily Suzuki,713742,https://www.psychologytoday.com/us/therapists/new-jersey/713742
Jennifer Betancourt,464573,https://www.psychologytoday.com/us/therapists/new-jersey/464573
Desiree Medina,895837,https://www.psychologytoday.com/us/therapists/new-jersey/895837
Arielle Skoryk,775556,https://www.psychologytoday.com/us/therapists/new-jersey/775556
Matthew Kobza,882821,https://www.psychologytoday.com/us/therapists/new-jersey/882821
JSF Professional Counseling Services,236604,https://www.psychologytoday.com/us/therapists/new-jersey/236604
Kimberly Goodrich,101236,https://www.psychologytoday.com/us/therapists/new-jersey/101236
Victoria Latini,909891,https://www.psychologytoday.com/us/therapists/new-jersey/909891
Eileen A Epstein,82758,https://www.psychologytoday.com/us/therapists/new-jersey/82758
Kelly McGlynn,735485,https://www.psychologytoday.com/us/therapists/new-jersey/735485
Lisa M Zaneto,440319,https://www.psychologytoday.com/us/therapists/new-jersey/440319
Paul M Lehrer,797677,https://www.psychologytoday.com/us/therapists/new-jersey/797677
Josephine S Minardo,72951,https://www.psychologytoday.com/us/therapists/new-jersey/72951
Holly Nemiroff,444041,https://www.psychologytoday.com/us/therapists/new-jersey/444041
Oren L Harris,726334,https://www.psychologytoday.com/us/therapists/new-jersey/726334
Ruth Homer,953127,https://www.psychologytoday.com/us/therapists/new-jersey/953127
Matthew Samuels,486253,https://www.psychologytoday.com/us/therapists/new-jersey/486253
Emily Anne Mattek,468422,https://www.psychologytoday.com/us/therapists/new-jersey/468422
Marc Celentana,857550,https://www.psychologytoday.com/us/therapists/new-jersey/857550
Cindy Kozicki,944592,https://www.psychologytoday.com/us/therapists/new-jersey/944592
Allison June Maroney-Lobell,782789,https://www.psychologytoday.com/us/therapists/new-jersey/782789
Bernadette Hubbs,449139,https://www.psychologytoday.com/us/therapists/new-jersey/449139
"Danielle Brown, Empower and Thrive Counseling",861133,https://www.psychologytoday.com/us/therapists/new-jersey/861133
Lindsay Wheeler,789936,https://www.psychologytoday.com/us/therapists/new-jersey/789936
Kristen Roman,894206,https://www.psychologytoday.com/us/therapists/new-jersey/894206
Andrea Reinhardt,943146,https://www.psychologytoday.com/us/therapists/new-jersey/943146
Jason B Tanenbaum,418771,https://www.psychologytoday.com/us/therapists/new-jersey/418771
Anthony S. Gesumaria,771945,https://www.psychologytoday.com/us/therapists/new-jersey/771945
David B White,754663,https://www.psychologytoday.com/us/therapists/new-jersey/754663
Divine Worth-Ship Counseling,723863,https://www.psychologytoday.com/us/therapists/new-jersey/723863
"Moonlit Path Counseling, LLC",867617,https://www.psychologytoday.com/us/therapists/new-jersey/867617
Yevgenya Fleyshman,832737,https://www.psychologytoday.com/us/therapists/new-jersey/832737
Leah C Donato,798075,https://www.psychologytoday.com/us/therapists/new-jersey/798075
Nikki Dukes,902262,https://www.psychologytoday.com/us/therapists/new-jersey/902262
Jamie Siegel,162926,https://www.psychologytoday.com/us/therapists/new-jersey/162926
Nicholas Leon,890976,https://www.psychologytoday.com/us/therapists/new-jersey/890976
Gavin Jones,882308,https://www.psychologytoday.com/us/therapists/new-jersey/882308
Jennifer Furey,460969,https://www.psychologytoday.com/us/therapists/new-jersey/460969
"Center for Re-Discovery and Growth, LLC",803703,https://www.psychologytoday.com/us/therapists/new-jersey/803703
Yvette Murry,723847,https://www.psychologytoday.com/us/therapists/new-jersey/723847
"Maggie A Ryan, LLC",800343,https://www.psychologytoday.com/us/therapists/new-jersey/800343
Lisa Ahern,482583,https://www.psychologytoday.com/us/therapists/new-jersey/482583
Jennifer L Lovaglio,788710,https://www.psychologytoday.com/us/therapists/new-jersey/788710
Samantha Numis,828588,https://www.psychologytoday.com/us/therapists/new-jersey/828588
Lauren Balkan,746557,https://www.psychologytoday.com/us/therapists/new-jersey/746557
Gretel J. LaVieri,437237,https://www.psychologytoday.com/us/therapists/new-jersey/437237
Samantha Mackintosh,963084,https://www.psychologytoday.com/us/therapists/new-jersey/963084
Rick Smith,784886,https://www.psychologytoday.com/us/therapists/new-jersey/784886
Rayshawn Ledet,856147,https://www.psychologytoday.com/us/therapists/new-jersey/856147
"Whole Life Healing, LLC.",435431,https://www.psychologytoday.com/us/therapists/new-jersey/435431
Michael Osrowitz,914696,https://www.psychologytoday.com/us/therapists/new-jersey/914696
The Healing Corner LLC.,825506,https://www.psychologytoday.com/us/therapists/new-jersey/825506
Danielle Silverman,943014,https://www.psychologytoday.com/us/therapists/new-jersey/943014
Kelly Sweeney,95308,https://www.psychologytoday.com/us/therapists/new-jersey/95308
Diana Tieger,962096,https://www.psychologytoday.com/us/therapists/new-jersey/962096
"Lauren M Fussner, PhD",760824,https://www.psychologytoday.com/us/therapists/new-jersey/760824
Alyssa B. Catuogno,375355,https://www.psychologytoday.com/us/therapists/new-jersey/375355
"Sandy Gomez, ADHD Coach & Academic Coach",880371,https://www.psychologytoday.com/us/therapists/new-jersey/880371
Rachael Houston,830664,https://www.psychologytoday.com/us/therapists/new-jersey/830664
Dr. Jen Sparks,955279,https://www.psychologytoday.com/us/therapists/new-jersey/955279
Have Faith Behavioral Health,801893,https://www.psychologytoday.com/us/therapists/new-jersey/801893
Ashwini Mokashi,761174,https://www.psychologytoday.com/us/therapists/new-jersey/761174
Philip Andrew Libby,752565,https://www.psychologytoday.com/us/therapists/new-jersey/752565
Stephani Faust,453598,https://www.psychologytoday.com/us/therapists/new-jersey/453598
Jacqueline A. Pidich,494221,https://www.psychologytoday.com/us/therapists/new-jersey/494221
Biyang Wang,386467,https://www.psychologytoday.com/us/therapists/new-jersey/386467
Justine Hinge,824099,https://www.psychologytoday.com/us/therapists/new-jersey/824099
Safe Place Counseling,462378,https://www.psychologytoday.com/us/therapists/new-jersey/462378
Phil Lane,471234,https://www.psychologytoday.com/us/therapists/new-jersey/471234
Nick Wohlschlegel,923139,https://www.psychologytoday.com/us/therapists/new-jersey/923139
Thrive Psychotherapy,911366,https://www.psychologytoday.com/us/therapists/new-jersey/911366
Gurpreet K Bhomia,733709,https://www.psychologytoday.com/us/therapists/new-jersey/733709
Kelly M. McElvaine,253440,https://www.psychologytoday.com/us/therapists/new-jersey/253440
Nicole Cowan,801029,https://www.psychologytoday.com/us/therapists/new-jersey/801029
Jennifer Mizov,483735,https://www.psychologytoday.com/us/therapists/new-jersey/483735
